id,city,state,country,iso3,continent,lat,lon,gmp,population_city,population_country,traffic_mortality,literacy_rate,avg_height,med_age,gini,traffic_index,videos,time_of_day,start_time,end_time,vehicle_type,upload_date,fps_list,channel
163,Athens,,Greece,GRC,Europe,37.9755648,23.7348324,85.809,664046.0,10715549.0,8.3,97.9,172.5,46.2,32.9,128.1,"[UzmCmQ1-Rlg,GZ_rV35M460,QhvVnvECnn8,1VAtLYqE3Sg]","[[0],[0],[0],[0]]","[[0],[0],[70],[70]]","[[1424],[1673],[3311],[3000]]","[0,0,0,0]","[17072021,15092023,08122022,05012024]","[30,25,24,30]","[UCI95kMs5h0VOQ9h981r9hfw,UCuNJSe9Lj4sHVr7ziljzUGg,UC_V2-rK2e97fZNCQUDGO7zA,UCc98TiiVl28m5JgcVAkBW2w]"
164,Prague,,Czechia,CZE,Europe,50.0596288,14.44645927,130.085,1165581.0,10698896.0,5.9,99.0,174.6,43.9,26.2,88.19,"[cmnzgeXDReU,jeS5VPBrXLo,UUVcQTMtKlo,gAH3yvalKx8,OSpHJ4Ap7J8,B0blYqFsY60,3Iq0oO69VDI,tEJb_Hxe2wY,uSzxAwjinQ8,wSicX07AaCI,80FYzhCDvP8,UPFD0jmiUIw]","[[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0]]","[[76],[55],[230],[0],[0],[147],[1],[0],[0],[2],[0],[160]]","[[5220],[2445],[1300],[2793],[18000],[2962],[1283],[1541],[1600],[2005],[4491],[6003]]","[0,0,0,0,0,0,0,0,0,0,0,0]","[17062023,31122022,18022019,10122020,29012019,18092023,7052020,8112019,31012016,20122019,23082021,10122022]","[24,24,30,24,30,30,30,30,30,30,30,30]","[UC_V2-rK2e97fZNCQUDGO7zA,UC_V2-rK2e97fZNCQUDGO7zA,UC_V2-rK2e97fZNCQUDGO7zA,UC_V2-rK2e97fZNCQUDGO7zA,UCNVadYxHqNZ3PmtTUV_RUmA,UCau9GnakHtWUfQSUjhQbmvg,UC2U8Vrw3QZCA1vyoFSx_8oQ,UCfvJnVXI1hmjT_6W2HXrWjA,UCIr4vtswoqOFOGyqjfAnwFg,UCfvJnVXI1hmjT_6W2HXrWjA,UCS8G354kLNIKCGUSOz3aipA,UC6JfuS_VfBebSN5Cwmr2F-A]"
165,Ioannina,,Greece,GRC,Europe,39.6639818,20.8522784,238.206,65574.0,10715549.0,8.3,97.9,172.5,46.2,32.9,128.1,[HYOkkZ8i73o],[[0]],[[116]],[[2388]],[0],[22042023],[24],[UC_V2-rK2e97fZNCQUDGO7zA]
166,Patra,,Greece,GRC,Europe,38.246242,21.7350847,238.206,168034.0,10715549.0,8.3,97.9,172.5,46.2,32.9,128.1,[CLjkbCcm9QA],[[0]],[[338]],[[2903]],[0],[08042023],[24],[UC_V2-rK2e97fZNCQUDGO7zA]
167,Saranda,,Albania,ALB,Europe,39.8752198,20.0065258,22.977,15147.0,2837743.0,11.7,98.1,168.1,35.8,29.4,114.7,[7Am6s1YQsGM],"[[0,0]]","[[184,3210]]","[[2610,3787]]",[0],[25032023],[24],[UC_V2-rK2e97fZNCQUDGO7zA]
168,Niš,,Serbia,SRB,Europe,43.321504,21.89573,75.187,250000.0,6908224.0,7.5,99.5,174.5,43.7,33.1,108.7,[_JCWxUqFCs8],[[0]],[[55]],[[1835]],[0],[03032023],[24],[UC_V2-rK2e97fZNCQUDGO7zA]
169,Larissa,,Greece,GRC,Europe,39.6383092,22.4160706,238.206,146926.0,10715549.0,8.3,97.9,172.5,46.2,32.9,128.1,[1NYXtjbr1wU],[[0]],[[47]],[[2210]],[0],[18022023],[24],[UC_V2-rK2e97fZNCQUDGO7zA]
170,Rome,,Italy,ITA,Europe,41.8933203,12.4829321,233.596,2318895.0,59554023.0,5.3,99.0,168.1,48.1,34.8,125.3,"[aJw5od-0p2I,dwWxcu9Srts,uuAKvl56YVs,XmI335zvBF8,ag8VB3nSGVg,hpyk9hHgfQA,ebxiasWyeBw,ytiM1nMv_xU]","[[1],[0,1],[0],[0],[0],[0,0],[1],[0]]","[[30],[63,4426],[180],[12],[874],[1500,680],[23],[24]]","[[1565],[4426,5355],[5625],[3320],[2083],[2112,1030],[1913],[3530]]","[0,0,0,0,0,0,0,0]","[16012023,04022023,26022022,18062022,14092024,11082023,16072021,14062021]","[24,24,24,30,30,30,30,30]","[UC_V2-rK2e97fZNCQUDGO7zA,UC_V2-rK2e97fZNCQUDGO7zA,UC_V2-rK2e97fZNCQUDGO7zA,UCIStmb2WWwUe9cgfs1W-BUw,UCJWVPxKZMNZMxN8-QInF7RQ,UCTnoGY7VGoJrE3qwSBZqkcg,UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A]"
171,Podgorica,,Montenegro,MNE,Europe,42.4415238,19.2621081,7.404,236852.0,621718.0,7.6,99.2,176.6,40.7,34.3,72.26,"[VTOJfCTgv-0,4sEvZm0SZFg]","[[0],[0]]","[[172],[0]]","[[2505],[699]]","[0,0]","[27012023,18112024]","[24,30]","[UC_V2-rK2e97fZNCQUDGO7zA,UC9mH6WfmoNgUMKRJdaTnvRA]"
172,Novopolotsk,,Belarus,BLR,Europe,55.54016005,28.63102106,19.913,95717.0,9398861.0,7.6,99.9,172.8,41.7,24.4,112.0,"[Mh8vi6Sh4Cg,WLEFdI9xMyM]","[[0],[0]]","[[5],[57]]","[[3165],[1455]]","[0,0]","[11012023,6122024]","[30,30]","[UC_V2-rK2e97fZNCQUDGO7zA,UCqMpUK8Jhk_lSR_qIYhijGQ]"
173,Skopje,,North Macedonia,MKD,Europe,41.9961816,21.4319213,14.761,474889.0,2077132.0,5.1,98.4,168.6,40.1,33.5,85.1,"[NPIveID4qqU,oxxucX4dr5k,Op7tlrGEsg0,F8P8SyfGegA,EOqfYD59Sw8,bBIUPIa8ZwY,gMTAQ_gOtK0,1YAnb9aXOXY,KrqBv36_344,VAaGGuK8rvo,dqJvDiEheSY,ay1jdE4rIuU,5NdobtWZzOA,hPgeaUa4n_U,gNuzHOZ3liA,hAuuCAzYAoQ,OqfrTE6hESs,8PZT3_Qso0Y,zN-PZsNWidU,tWUqSVzCOqg,nwhMKuC4k-U,LEAlWBtWO4g,yKOC_AxaVi8,acbeDr6zzRw,Md8x3cuIlzw,h0WQ4vcfwRs,bXLZk9Cq51Q]","[[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0]]","[[80],[0],[0],[0],[32],[55],[34],[23],[0],[40],[32],[42],[56],[41],[54],[50],[58],[34],[41],[66],[26],[36],[64],[0],[24],[0],[0]]","[[3645],[1426],[768],[761],[1753],[1865],[1515],[2910],[2695],[1420],[1369],[2034],[2510],[975],[1904],[2430],[3386],[1953],[1788],[2145],[2464],[955],[1160],[2017],[2298],[1439],[672]]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.0,0,0,0,0,0,0,0,0,0]","[27112022,21012023,05112024,07102024,12092024,24072024,20012024,12122023,17112023,06112023,06112023,19092023,03072023,14062023,19062023,15052023,03052023,18042023,27032023,18032023,23032023,10032023,03022023,13012023,22012023,05122022,05022021]","[24,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30]","[UC_V2-rK2e97fZNCQUDGO7zA,UCc98TiiVl28m5JgcVAkBW2w,UC9mH6WfmoNgUMKRJdaTnvRA,UC9mH6WfmoNgUMKRJdaTnvRA,UClv-XP_AgrE_FvXpoZ996Og,UClv-XP_AgrE_FvXpoZ996Og,UClv-XP_AgrE_FvXpoZ996Og,UClv-XP_AgrE_FvXpoZ996Og,UClv-XP_AgrE_FvXpoZ996Og,UClv-XP_AgrE_FvXpoZ996Og,UClv-XP_AgrE_FvXpoZ996Og,UClv-XP_AgrE_FvXpoZ996Og,UClv-XP_AgrE_FvXpoZ996Og,UClv-XP_AgrE_FvXpoZ996Og,UClv-XP_AgrE_FvXpoZ996Og,UClv-XP_AgrE_FvXpoZ996Og,UClv-XP_AgrE_FvXpoZ996Og,UClv-XP_AgrE_FvXpoZ996Og,UClv-XP_AgrE_FvXpoZ996Og,UClv-XP_AgrE_FvXpoZ996Og,UClv-XP_AgrE_FvXpoZ996Og,UClv-XP_AgrE_FvXpoZ996Og,UClv-XP_AgrE_FvXpoZ996Og,UClv-XP_AgrE_FvXpoZ996Og,UClv-XP_AgrE_FvXpoZ996Og,UClv-XP_AgrE_FvXpoZ996Og,UC_mX1MjWhHSw3LQXdx6VyfQ]"
174,Zagreb,,Croatia,HRV,Europe,45.8130967,15.9772795,29.63,663592.0,4047200.0,7.9,99.3,173.8,44.8,28.9,92.6,"[sX5rVQhy2Dc,mR6GsaFdPno,4z-ADq1tlSA,CWoA0gG_ZdQ]","[[0],[0],[0],[0]]","[[63],[13615],[27],[18820]]","[[4462],[14669],[1744],[20712]]","[0,0,0,0]","[19102022,11082024,1092024,4022023]","[24,30,30,30]","[UC_V2-rK2e97fZNCQUDGO7zA,UCt_LlOp29uAi7JVBYdJDkYw,UCt_LlOp29uAi7JVBYdJDkYw,UCU2vUFFsJJEYbw9EoV17Qew]"
175,Tirana,,Albania,ALB,Europe,40.458608,19.4882273,22.977,418495.0,2837743.0,11.7,98.1,168.1,35.8,29.4,114.7,"[8cJcUWHV5AY,gG1z1Lw7VoU]","[[0],[0]]","[[65],[0]]","[[3240],[2598]]","[0,0]","[07112022,26122022]","[30,30]","[UC_V2-rK2e97fZNCQUDGO7zA,UCc98TiiVl28m5JgcVAkBW2w]"
176,Bratislava,,Slovakia,SVK,Europe,48.1516988,17.1093063,33.072,423737.0,5458827.0,6.1,100.0,174.0,42.5,24.1,99.1,"[zGtYN3lP9VY,2Eaxi2jDfVc,FqI-fMOfqOs,htV0XEpCVQA,_k2hK6z-DDM,x3Y8OU2LEZQ]","[[0],[0],[0],[0],[0,0],[0]]","[[56],[34],[0],[0],[68,1235],[1079]]","[[2820],[724],[1609],[828],[1215,1277],[1387]]","[0,0,0,0,0,0]","[01102022,01122023,4022021,4042019,22032019,20022023]","[24,30,30,30,30,30]","[UC_V2-rK2e97fZNCQUDGO7zA,UCvLzZbl8OQVa7VDedEtkX9A,UCy2DLMENDfjqp9c0UuWUMlQ,UCP4TqJmUUroIZ0_3voLUKWg,UCJMIAkgOCfi6xiMW5JwqzFQ,UCKPKkECp7Ad_GjQ8MFm1nXg]"
177,Thessaloniki,,Greece,GRC,Europe,40.6403167,22.9352716,16.452,317778.0,10715549.0,8.3,97.9,172.5,46.2,32.9,128.1,"[dV0yxPmfdg8,5tz81Yg6xdI,beXvarb1V0c,vNlEPlV80wU]","[[1],[0],[0],[0]]","[[75],[39],[12],[45]]","[[3835],[1580],[2527],[1580]]","[0,0,0,0]","[17092022,26072024,02082023,03062023]","[24,30,30,24]","[UC_V2-rK2e97fZNCQUDGO7zA,UCc98TiiVl28m5JgcVAkBW2w,UCAOHCj4SRex8vXqoGf5EE9A,UCsUkCACPCOuTm_nKvbAtJRQ]"
178,Pisa,,Italy,ITA,Europe,43.4714722,10.67979117,2254.851,109960.0,59554023.0,5.3,99.0,168.1,48.1,34.8,125.3,"[UoTl5SbupDE,4yUz4wPkBn4]","[[0],[0]]","[[56],[0]]","[[2790],[1439]]","[0,0]","[10092022,23092021]","[24,30]","[UC_V2-rK2e97fZNCQUDGO7zA,UCk0xpfrrpSZJF1qJtIun4hg]"
179,Budapest,,Hungary,HUN,Europe,47.48138955,19.14609413,86.93,1741041.0,9749763.0,7.7,99.1,169.5,44.5,29.2,125.6,"[nhmYYU9sr54,bnuSxnSXdRo,dYtmrI8Yjp4,ViGbe8pbSNM,e8CoToxc1yI,inS0-1PLmXE]","[[0],[0],[0],[0],[0],[0]]","[[80],[55],[68],[6289],[360],[3598]]","[[6210],[900],[2487],[8851],[2844],[4473]]","[0,0,0,0,0,0]","[27082022,14112021,01052022,19092016,29062023,21062025]","[24,30,30,30,30,30]","[UC_V2-rK2e97fZNCQUDGO7zA,UCOG_imhDwtvT4Bxy4J_vItg,UCOG_imhDwtvT4Bxy4J_vItg,UCXAMx3D3UqiM5aukWNiISYA,UCRHaN_1ZB8yqpNeTEJNkGjA,UCBtU1_6MnzUBwV-a3hDqLIw]"
180,Naples,,Italy,ITA,Europe,40.8358846,14.2487679,64.296,909048.0,59554023.0,5.3,99.0,168.1,48.1,34.8,125.3,"[vlUnuBhthOU,qm4sxDj7XuU]","[[0,1],[0,1]]","[[30,853],[25,2038]]","[[853,1125],[2037,2719]]","[0,0]","[06082022,6012022]","[24,30]","[UC_V2-rK2e97fZNCQUDGO7zA,UCk0xpfrrpSZJF1qJtIun4hg]"
181,Verona,,Italy,ITA,Europe,45.4424977,10.98573769,34.169,258031.0,59554023.0,5.3,99.0,168.1,48.1,34.8,125.3,"[4Q1N265qKH8,B-N1NxTi5go]","[[0],[0]]","[[55],[10]]","[[3600],[5300]]","[0,0]","[23072022,03062020]","[24,24]","[UC_V2-rK2e97fZNCQUDGO7zA,UC_V2-rK2e97fZNCQUDGO7zA]"
182,San Marino,,San Marino,SMR,Europe,43.941294,12.446659,2.049,4500.0,33938.0,0.0,99.9,168.1,45.9,34.6,63.4,"[E0TcC2B5iQk,0mXQnTTj3I8,S-S1Vn7wy3A,HTU0ST4COWk]","[[0,0],[0,0,0],[0,0],[0,0]]","[[50,740],[206,391,2337],[38,333],[893,1041]]","[[1255,1252],[301,1633,2554],[262,473],[960,1098]]","[0,0,0,0]","[18062022,30042022,18122022,18122022]","[30,30,30,30]","[UC_V2-rK2e97fZNCQUDGO7zA,UCIStmb2WWwUe9cgfs1W-BUw,UC2fnpxL0qJBoEzS2-C1TlZA,UC2fnpxL0qJBoEzS2-C1TlZA]"
183,München,,Germany,DEU,Europe,48.1371079,11.5753822,384.582,1260391.0,83240525.0,3.8,99.0,173.2,46.7,32.4,99.7,"[SUKWq0S9fgU,OolZqtF1bhE,jnFH4bFfHsQ,Ps8ETd-J2yk,l7nVaZ1mCCI]","[[0],[0],[0],[0,1],[0]]","[[166],[0],[0],[36,2470],[0]]","[[7200],[3250],[1640],[2465,3674],[2284]]","[0,0,0,0,0]","[4062022,1022021,5022022,8032025,2052025]","[24,24,30,30,30]","[UC_V2-rK2e97fZNCQUDGO7zA,UC_V2-rK2e97fZNCQUDGO7zA,UCJWVPxKZMNZMxN8-QInF7RQ,UCBcVQr-07MH-p9e2kRTdB3A,UC0H-Sa4Ua_wWGYMmc6ITpRg]"
184,Palermo,,Italy,ITA,Europe,38.1112268,13.3524434,2254.851,648260.0,59554023.0,5.3,99.0,168.1,48.1,34.8,125.3,[K2cGC2Rsx3Y],[[1]],[[100]],[[4320]],[0],[14052022],[24],[UC_V2-rK2e97fZNCQUDGO7zA]
185,Bologna,,Italy,ITA,Europe,44.4938203,11.3426327,45.648,394843.0,59554023.0,5.3,99.0,168.1,48.1,34.8,125.3,[QBnl2dkTCFc],[[0]],[[65]],[[2870]],[0],[08012022],[24],[UC_V2-rK2e97fZNCQUDGO7zA]
186,Köln,,Germany,DEU,Europe,50.938361,6.959974,2254.851,963395.0,83240525.0,3.8,99.0,173.2,46.7,32.4,99.7,"[llcNgK_RVMY,W0lvWcIshTo,CWhtzFOlo8Q]","[[0],[0],[0]]","[[180],[0],[0]]","[[3210],[2945],[1090]]","[0,0,0]","[25122021,14062020,21022021]","[24,30,30]","[UC_V2-rK2e97fZNCQUDGO7zA,UCNnsWJsSZIeQHXruukfQR_Q,UCNnsWJsSZIeQHXruukfQR_Q]"
187,Florence,,Italy,ITA,Europe,43.7697955,11.2556404,39.496,367150.0,59554023.0,5.3,99.0,168.1,48.1,34.8,125.3,"[xS_JFKYmG0k,jZcNFoaIHHI]","[[0],[0]]","[[100],[40]]","[[3330],[1858]]","[0,0]","[18122021,19092021]","[24,30]","[UC_V2-rK2e97fZNCQUDGO7zA,UCOG_imhDwtvT4Bxy4J_vItg]"
188,Genoa,,Italy,ITA,Europe,44.40726,8.9338624,30.556,580097.0,59554023.0,5.3,99.0,168.1,48.1,34.8,125.3,"[q1NKXmF0thQ,7NSGFFb_YJs]","[[0],[0]]","[[85],[30]]","[[3090],[2138]]","[0,0]","[11092021,10072021]","[24,30]","[UC_V2-rK2e97fZNCQUDGO7zA,UCBcVQr-07MH-p9e2kRTdB3A]"
189,Salou,,Spain,ESP,Europe,41.0768193,1.1440411,1580.684,26775.0,47351567.0,3.9,99.0,169.0,46.3,33.9,96.5,[Q29qM0ppjek],"[[0,1]]","[[40,940]]","[[940,1984]]",[0],[31072021],[24],[UC_V2-rK2e97fZNCQUDGO7zA]
190,Seville,,Spain,ESP,Europe,37.3886303,-5.9953403,42.016,684234.0,47351567.0,3.9,99.0,169.0,46.3,33.9,96.5,"[kFZC83Nsk68,dg12snvAsMQ,FwoX_CFDke4]","[[0],[0],[0]]","[[78],[50],[0]]","[[2670],[2550],[3167]]","[0,0,0]","[12062021,5062021,19022025]","[24,24,30]","[UC_V2-rK2e97fZNCQUDGO7zA,UC_V2-rK2e97fZNCQUDGO7zA,UCjHIDjcJxVVRW4VOIG7g8xA]"
191,Tarragona,,Spain,ESP,Europe,41.1172364,1.2546057,1580.684,132299.0,47351567.0,3.9,99.0,169.0,46.3,33.9,96.5,[O9UEYIpBw_k],[[0]],[[105]],[[2345]],[0],[30052021],[24],[UC_V2-rK2e97fZNCQUDGO7zA]
192,Toulouse,,France,FRA,Europe,43.604462,1.444247,65.456,493465.0,67391582.0,5.1,99.0,171.5,42.4,31.5,126.8,"[BmnG2GJmdko,kcI2I6-FBmQ]","[[0],[0]]","[[95],[40]]","[[4428],[1215]]","[0,0]","[10042021,15012021]","[24,30]","[UC_V2-rK2e97fZNCQUDGO7zA,UCE9THn93-ioOyKQIg6EHo2Q]"
193,Lugano,,Switzerland,CHE,Europe,46.0050102,8.9520281,884.94,63000.0,8654622.0,2.2,99.0,171.5,44.0,33.7,117.8,[kVV99gWKzr0],[[0]],[[0]],[[1636]],[0],[20022021],[24],[UC_V2-rK2e97fZNCQUDGO7zA]
194,Strasbourg,,France,FRA,Europe,48.573405,7.752111,49.09,274845.0,67391582.0,5.1,99.0,171.5,42.4,31.5,126.8,"[n7dRzfC7kRE,jGMN_HIr6Zo,8rDeGt15oAQ]","[[0],[0],[0]]","[[60],[39],[4]]","[[3702],[2926],[529]]","[0,0,0]","[07032021,8012024,14092024]","[30,30,30]","[UC_V2-rK2e97fZNCQUDGO7zA,UCE9THn93-ioOyKQIg6EHo2Q,UChhTjII3C37f8pK-iu23NGw]"
195,Torrevieja,,Spain,ESP,Europe,37.9775416,-0.6828446,1580.684,101792.0,47351567.0,3.9,99.0,169.0,46.3,33.9,96.5,[XZ8CKUOQC0Q],[[0]],[[80]],[[3910]],[0],[13032021],[24],[UC_V2-rK2e97fZNCQUDGO7zA]
196,Varese,,Italy,ITA,Europe,45.8397203,8.754133838,2254.851,80588.0,59554023.0,5.3,99.0,168.1,48.1,34.8,125.3,[-_8ldWMAIec],[[0]],[[0]],[[1060]],[0],[13022021],[24],[UC_V2-rK2e97fZNCQUDGO7zA]
197,Berlin,,Germany,DEU,Europe,52.510885,13.3989367,271.818,3426354.0,83240525.0,3.8,99.0,173.2,46.7,32.4,99.7,"[R_qfsPcnw-w,Alg8peh6JyU,9WXXaUI6urs,wZ54yBDMdBs,-DWO_yqJplE,3iZULQIumAI,opq0NVzPEao,Z35oOIwLpBI,MYjGr5jKRWg,tiurLOJ2OTA,dKmWMO0bzdU,Y5NVwNtRbN4,WwmrisOynGI,W2c0nxQI2es,w4nYcx5iNeY,LNorEAo7HnU,3NikpHog-8Q,h2idRrX8l0s,zu4v7I0T7hk,6YlEDDIe8T8,CC0fH_jb0X0,LV8rr-2Q5Os,VwOiFcdrsfg,tKuvX_CSEM0,YqcybONWHcg,7J8MP5N7SQA,eZiEiPoFJSo,-F_5gu-glcs,fwaDUzCGg74]","[[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0,1]]","[[0],[0],[22],[0],[0],[10],[0],[0],[0],[0],[0],[0],[0],[0],[0],[7],[0],[0],[0],[3],[0],[5],[0],[0],[0],[5],[6],[0],[120,11689]]","[[2153],[2033],[1004],[560],[2267],[1348],[1153],[3372],[1327],[2124],[3372],[1829],[1647],[1267],[1517],[1386],[2118],[1434],[1610],[793],[1853],[1895],[2469],[2427],[2315],[1281],[1355],[1377],[11654,13233]]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[03032019,27062019,11092024,23042024,16032024,08022024,02012024,01112023,25022023,18072022,12032022,15012022,04112021,07082021,17032021,13022021,10022021,03022021,20012021,13012021,27022021,17122020,19082023,15082023,31072023,29102020,21102020,07102020,03092020]","[30,30,30,30,30,30,30,30,30,30,30,30,24,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,24]","[UC_V2-rK2e97fZNCQUDGO7zA,UC_V2-rK2e97fZNCQUDGO7zA,UCJWVPxKZMNZMxN8-QInF7RQ,UCJWVPxKZMNZMxN8-QInF7RQ,UCJWVPxKZMNZMxN8-QInF7RQ,UCJWVPxKZMNZMxN8-QInF7RQ,UCJWVPxKZMNZMxN8-QInF7RQ,UCJWVPxKZMNZMxN8-QInF7RQ,UCJWVPxKZMNZMxN8-QInF7RQ,UCJWVPxKZMNZMxN8-QInF7RQ,UCJWVPxKZMNZMxN8-QInF7RQ,UCJWVPxKZMNZMxN8-QInF7RQ,UCJWVPxKZMNZMxN8-QInF7RQ,UCJWVPxKZMNZMxN8-QInF7RQ,UCJWVPxKZMNZMxN8-QInF7RQ,UCJWVPxKZMNZMxN8-QInF7RQ,UCJWVPxKZMNZMxN8-QInF7RQ,UCJWVPxKZMNZMxN8-QInF7RQ,UCJWVPxKZMNZMxN8-QInF7RQ,UCJWVPxKZMNZMxN8-QInF7RQ,UCJWVPxKZMNZMxN8-QInF7RQ,UCJWVPxKZMNZMxN8-QInF7RQ,UCJWVPxKZMNZMxN8-QInF7RQ,UCJWVPxKZMNZMxN8-QInF7RQ,UCJWVPxKZMNZMxN8-QInF7RQ,UCJWVPxKZMNZMxN8-QInF7RQ,UCJWVPxKZMNZMxN8-QInF7RQ,UCJWVPxKZMNZMxN8-QInF7RQ,UCLlw7TAl8zmJa4vGFKu1c_Q]"
198,Konstanz,,Germany,DEU,Europe,47.659216,9.1750718,12.212,81275.0,83240525.0,3.8,99.0,173.2,46.7,32.4,99.7,[CCwhIRH6nSs],[[0]],[[0]],[[1440]],[0],[20122020],[24],[UC_V2-rK2e97fZNCQUDGO7zA]
199,Zurich,ZH,Switzerland,CHE,Europe,47.3744489,8.5410422,158.913,341730.0,8654622.0,2.2,99.0,171.5,44.0,33.7,117.8,"[J2ijH7j7GDU,p-om3QeH31c,uU-2ehwqto0,q5jwBoCuTms,5P41ktY2UVM,_ufv5s5t154,gEyIeYjUIYM,WVggB714jqU,2w6SfScT0_U,WTAuG8Vzcro,MIA6S1Dx1mI]","[[0],[0],[1],[1],[1],[1],[0],[0,1],[0],[0],[0]]","[[0],[18],[81],[17],[5],[31],[38],[24,1756],[33],[5004],[7591]]","[[2340],[915],[2147],[1662],[3052],[3505],[4442],[1755,2830],[1145],[7948],[7614]]","[0,0,0,0,0,0,0,0,0,0,0]","[26112020,4062023,19122021,20122021,16012021,17032025,4032025,22062021,24022024,28062025,23052025]","[24,30,30,30,25,30,30,30,30,30,30]","[UC_V2-rK2e97fZNCQUDGO7zA,UCOG_imhDwtvT4Bxy4J_vItg,UCEK1plVoCFO_YNlAQV-yJAA,UCEK1plVoCFO_YNlAQV-yJAA,UCe55qu7Yf8m6u4X-j6D4sQA,UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A,UC8bED13xpytclRbDSo85uTQ,UChhTjII3C37f8pK-iu23NGw,UCLuWOt5r8lTB5khkxxyKSXQ]"
200,Vitebsk,,Belarus,BLR,Europe,55.1930197,30.2070437,71.857,358395.0,9398861.0,7.6,99.9,172.8,41.7,24.4,112.0,"[QE-VqiYbITY,RmQF0yInyZM]","[[0],[0,0]]","[[18],[65,2123]]","[[4796],[1578,3566]]","[0,0]","[18112020,5042019]","[24,30]","[UC_V2-rK2e97fZNCQUDGO7zA,UCh3zBX0k2j5BC7Agc-iJdTw]"
201,Dresden,,Germany,DEU,Europe,51.0493286,13.7381437,50.788,556227.0,83240525.0,3.8,99.0,173.2,46.7,32.4,99.7,[Tz-WowjJCyY],[[0]],[[8]],[[3170]],[0],[06122019],[24],[UC_V2-rK2e97fZNCQUDGO7zA]
202,Turin,,Italy,ITA,Europe,45.0677551,7.6824892,78.268,847287.0,59554023.0,5.3,99.0,168.1,48.1,34.8,125.3,[TQK8vT2N0q4],[[0]],[[290]],[[4748]],[0],[15102019],[24],[UC_V2-rK2e97fZNCQUDGO7zA]
203,Siena,,Italy,ITA,Europe,43.318554,11.331653,2254.851,53901.0,59554023.0,5.3,99.0,168.1,48.1,34.8,125.3,[XlgkfFROZ5g],[[1]],[[0]],[[1423]],[0],[28092024],[30],[UCJQ4a1vGJz6v746ZmzzB0kg]
204,Taranto,,Italy,ITA,Europe,40.54881555,17.08058012,11.518,198585.0,59554023.0,5.3,99.0,168.1,48.1,34.8,125.3,[T74MhZ1Sjt4],[[1]],[[0]],[[780]],[0],[27092024],[30],[UCJQ4a1vGJz6v746ZmzzB0kg]
205,Ravenna,,Italy,ITA,Europe,44.3640607,12.05900949,2254.851,80868.0,59554023.0,5.3,99.0,168.1,48.1,34.8,125.3,[bJwAtw5UpMQ],[[0]],[[0]],[[1605]],[0],[02082024],[30],[UCJQ4a1vGJz6v746ZmzzB0kg]
206,Kalamata,,Greece,GRC,Europe,37.0372714,22.110707,238.206,54100.0,10715549.0,8.3,97.9,172.5,46.2,32.9,128.1,[_LWbJjpOyBU],[[0]],[[34]],[[1350]],[0],[30082024],[30],[UCc98TiiVl28m5JgcVAkBW2w]
207,Astana,,Kazakhstan,KAZ,Asia,51.1282205,71.4306682,23.115,345604.0,18754440.0,12.7,99.8,168.6,31.7,29.2,134.9,"[YPYPP3VbQEU,kTVrIhqLL7c,f6NNgAG0GQs,cG8uG7pSbdc,E7bB9YCEX4U]","[[0],[0],[0],[0,0],[0]]","[[90],[0],[0],[23,112],[17]]","[[2863],[934],[920],[63,135],[1528]]","[0,0,0,0,0]","[25062023,2052023,24042023,14032023,11032019]","[30,30,30,30,30]","[UCc98TiiVl28m5JgcVAkBW2w,UCumk5L0gBVdzAQ8OstBGAzA,UCumk5L0gBVdzAQ8OstBGAzA,UC9bZx4GiA6t0Jhd0Ud9DM5A,UCqY8S1Ca9fxXLtFRusB_qTw]"
208,Corfu,,Greece,GRC,Europe,39.591337,19.85961892,238.206,27003.0,10715549.0,8.3,97.9,172.5,46.2,32.9,128.1,[f7bPg5UTOFs],[[0]],[[0]],[[890]],[0],[13072022],[30],[UCc98TiiVl28m5JgcVAkBW2w]
209,Bilbao,,Spain,ESP,Europe,43.2630018,-2.9350039,37.568,345821.0,47351567.0,3.9,99.0,169.0,46.3,33.9,96.5,[k4SNj4eyLrk],[[0]],[[0]],[[3570]],[0],[16032024],[30],[UCJQNn3HOE17fsAOfMqhIIOg]
